1320.01000000,1.36133480,1.69483054
1320.73000000,0.00000000,0.00000000
1321.34000000,0.00003886,0.00049494
1321.91000000,-0.00001884,0.00050007
1323.07000000,0.00001287,0.00005008
1323.64000000,0.00001884,0.00050007
1324.21000000,-0.00002015,0.00007070
1324.80000000,0.00000000,0.00000000
1325.30000000,-0.00003159,0.00053155
1326.46000000,0.00002015,0.00007070
1327.05000000,0.00003886,0.00049494
1327.60000000,-0.00002015,0.00007070
1328.19000000,0.00000000,0.00000000
1328.75000000,0.00000000,0.00000000
1329.29000000,-0.00000727,0.00005002
1329.81000000,0.00000727,0.00005002
1330.32000000,0.00002015,0.00007070
1330.96000000,-0.00002611,0.00046098
1331.76000000,-0.00003898,0.00049506
1332.33000000,-0.00001276,0.00004999
1332.90000000,0.00000727,0.00004995
1333.41000000,0.00003886,0.00049494
1333.94000000,0.00001884,0.00049996
1334.50000000,-0.00000727,0.00005002
1335.05000000,0.00000000,0.00000000
1335.56000000,0.00002015,0.00007070
1336.09000000,0.00001287,0.00005008
1336.70000000,-0.00002015,0.00007070
1337.23000000,0.00000000,0.00000000
1337.84000000,0.00000000,0.00000000
1338.36000000,-0.00002015,0.00007070
1338.95000000,-0.00003159,0.00053155
1340.04000000,-0.00001884,0.00050007
1340.59000000,0.00000000,0.00000000
1341.21000000,-0.00001276,0.00004999
1341.74000000,-0.00002015,0.00007070
1342.36000000,0.00000000,0.00000000
1342.89000000,0.00001287,0.00004999
1343.45000000,0.00000000,0.00000000
1343.96000000,0.00000727,0.00004995
1344.48000000,0.00000000,0.00000000
1345.10000000,0.00003159,0.00053155
1345.64000000,0.00000000,0.00000000
1346.22000000,-0.00003159,0.00053155
1346.74000000,-0.00000727,0.00004995
1347.31000000,0.00003159,0.00053155
1347.88000000,0.00002003,0.00007070
1348.50000000,-0.00003886,0.00049506
1349.04000000,0.00000000,0.00000000
1349.62000000,0.00002003,0.00007070
1350.14000000,-0.00001276,0.00004999
1350.67000000,0.00001884,0.00050007
1351.21000000,0.00001276,0.00004999
1352.29000000,-0.00003159,0.00053155
1352.86000000,0.00000000,0.00000000
1353.47000000,0.00001276,0.00004999
1354.01000000,-0.00001276,0.00004999
1354.57000000,-0.00001276,0.00004999
1355.15000000,-0.00002015,0.00007070
1355.74000000,0.00001276,0.00004999
1356.37000000,0.00003290,0.00011180
1356.88000000,-0.00001276,0.00004999
1357.46000000,0.00000727,0.00004995
1358.02000000,0.00003290,0.00011180
1358.62000000,-0.00002003,0.00007070
1359.15000000,-0.00003290,0.00011180
1359.76000000,-0.00000727,0.00004995
1360.29000000,0.00001276,0.00004999
1360.82000000,0.00000727,0.00004995
1361.33000000,0.00000000,0.00000000
1361.96000000,0.00001276,0.00004999
1362.48000000,-0.00002003,0.00007070
1363.06000000,-0.00001276,0.00004999
1363.65000000,0.00002730,0.00011175
1364.61000000,0.00000000,0.00000000
1365.18000000,-0.00002730,0.00011175
1365.76000000,0.00000000,0.00000000
1366.29000000,0.00002003,0.00007070
1366.82000000,-0.00000727,0.00004995
1367.37000000,-0.00002003,0.00007070
1367.90000000,0.00000727,0.00004995
1368.53000000,0.00002003,0.00007070
1369.04000000,0.00001276,0.00004999
1369.67000000,-0.00001276,0.00004999
1370.20000000,0.00000000,0.00000000
1370.75000000,0.00000000,0.00000000
1371.36000000,0.00000000,0.00000000
1371.90000000,0.00000000,0.00000000
1372.50000000,-0.00001276,0.00004999
1373.03000000,0.00000000,0.00000000
1373.61000000,-0.00002015,0.00007070
1374.24000000,-0.00002015,0.00007070
1374.75000000,0.00001287,0.00004999
1375.37000000,0.00002015,0.00007070
1375.91000000,0.00000000,0.00000000
1376.85000000,0.00001276,0.00004999
1377.46000000,0.00000000,0.00000000
1377.99000000,-0.00001276,0.00004999
1378.56000000,0.00002003,0.00007070
1379.06000000,0.00000000,0.00000000
1380.14000000,-0.00003290,0.00011180
1380.74000000,0.00001276,0.00004999
1381.30000000,0.00002015,0.00007070
1381.87000000,-0.00003290,0.00011180
1382.47000000,-0.00000727,0.00004995
1383.05000000,0.00002015,0.00007070
1383.59000000,0.00002003,0.00007070
1384.15000000,0.00001276,0.00004999
1384.77000000,-0.00002003,0.00007070
1385.29000000,-0.00002003,0.00007070
1385.88000000,-0.00001287,0.00004999
1386.47000000,-0.00001287,0.00004999
1387.01000000,0.00002015,0.00007070
1387.61000000,0.00000000,0.00000000
1388.14000000,-0.00000727,0.00004995
1389.12000000,0.00002015,0.00007070
1389.66000000,0.00000727,0.00004995
1390.31000000,0.00000000,0.00000000
1390.84000000,0.00000000,0.00000000
1391.43000000,-0.00000727,0.00004995
1392.01000000,-0.00000727,0.00004995
1392.57000000,0.00000000,0.00000000
1393.12000000,0.00000727,0.00004995
1393.72000000,0.00000000,0.00000000
1394.25000000,-0.00002015,0.00007070
1394.88000000,0.00000000,0.00000000
1395.39000000,0.00001287,0.00004999
1396.04000000,0.00000727,0.00004995
1396.83000000,0.00000727,0.00004995
1397.37000000,-0.00002015,0.00007070
1397.90000000,-0.00000727,0.00004995
1398.51000000,0.00001287,0.00004999
1399.04000000,0.00000000,0.00000000
1399.62000000,0.00000000,0.00000000
1400.19000000,0.00002003,0.00007070
1401.37000000,0.00000000,0.00000000
1401.87000000,-0.00003290,0.00011180
1402.40000000,0.00000000,0.00000000
1402.96000000,0.00001287,0.00004999
1403.53000000,0.00000000,0.00000000
1404.11000000,0.00000727,0.00004995
1404.63000000,0.00000727,0.00004995
1405.15000000,-0.00000727,0.00004995
1405.77000000,0.00000000,0.00000000
1406.31000000,0.00000727,0.00004995
1406.85000000,-0.00000727,0.00004995
1407.46000000,-0.00000727,0.00004995
1408.03000000,0.00000727,0.00004995
1408.63000000,-0.00001287,0.00004999
1409.18000000,0.00000000,0.00000000
1409.71000000,0.00002015,0.00007070
1410.28000000,0.00000000,0.00000000
1410.85000000,0.00000000,0.00000000
1411.44000000,0.00000000,0.00000000
1412.03000000,0.00000000,0.00000000
1412.56000000,0.00000000,0.00000000
1413.66000000,-0.00000727,0.00004995
1414.26000000,0.00003159,0.00053155
1414.79000000,0.00002611,0.00046098
1415.36000000,-0.00003159,0.00053155
1416.11000000,-0.00001884,0.00049996
1416.62000000,0.00000000,0.00000000
1417.23000000,-0.00002015,0.00007070
1417.74000000,0.00000000,0.00000000
1418.31000000,0.00005174,0.00053156
1418.83000000,0.00001884,0.00049996
1419.34000000,-0.00003159,0.00053155
1419.98000000,-0.00001884,0.00049996
1420.50000000,0.00000000,0.00000000
1421.13000000,0.00000000,0.00000000
1421.66000000,-0.00000727,0.00004995
1422.22000000,0.00000000,0.00000000
1422.83000000,0.00000727,0.00004995
1423.35000000,0.00000000,0.00000000
1423.96000000,-0.00002015,0.00007070
1424.48000000,-0.00000727,0.00004995
1425.06000000,0.00002015,0.00007070
1425.92000000,0.00000727,0.00004995
1426.51000000,0.00000000,0.00000000
1427.05000000,0.00000000,0.00000000
1427.65000000,-0.00000727,0.00004995
1428.20000000,0.00000000,0.00000000
1428.71000000,0.00000727,0.00004995
1429.28000000,0.00000000,0.00000000
1429.84000000,0.00000000,0.00000000
1430.43000000,-0.00000727,0.00004995
1430.95000000,0.00000000,0.00000000
1431.52000000,0.00000727,0.00004995
1432.11000000,0.00000000,0.00000000
1432.67000000,0.00000000,0.00000000
1433.26000000,-0.00002015,0.00007070
1433.82000000,0.00000000,0.00000000
1434.42000000,0.00002015,0.00007070
1434.94000000,0.00001276,0.00004999
1435.51000000,0.00000000,0.00000000
1436.03000000,-0.00001276,0.00004999
1436.55000000,0.00000000,0.00000000
1437.10000000,0.00001276,0.00004999
1438.23000000,0.00000000,0.00000000
1438.81000000,-0.00001276,0.00004999
1439.37000000,-0.00000727,0.00004995
1439.91000000,0.00000000,0.00000000
1440.52000000,0.00000000,0.00000000
1441.06000000,0.00000000,0.00000000
1441.68000000,0.00000000,0.00000000
1442.22000000,0.00001276,0.00004999
1442.79000000,0.00000000,0.00000000
1443.36000000,-0.00001276,0.00004999
1443.91000000,0.00000727,0.00004995
1444.51000000,0.00000000,0.00000000
1445.07000000,0.00000000,0.00000000
1445.62000000,0.00001276,0.00004999
1446.23000000,0.00000000,0.00000000
1446.76000000,-0.00001276,0.00004999
1447.37000000,0.00000000,0.00000000
1447.95000000,0.00000000,0.00000000
1448.52000000,0.00000000,0.00000000
1449.05000000,0.00001276,0.00004999
1449.67000000,0.00000000,0.00000000
1450.52000000,-0.00001276,0.00004999
1451.06000000,-0.00000727,0.00004995
1451.68000000,0.00000000,0.00000000
1452.20000000,0.00000727,0.00004995
1452.78000000,0.00000000,0.00000000
1453.34000000,0.00000000,0.00000000
1453.93000000,0.00000000,0.00000000
1454.46000000,-0.00000727,0.00004995
1455.06000000,-0.00002015,0.00007070
1455.60000000,0.00000727,0.00004995
1456.23000000,0.00002015,0.00007070
1456.75000000,-0.00002015,0.00007070
1457.31000000,0.00000000,0.00000000
1457.91000000,0.00002015,0.00007070
1458.45000000,0.00000000,0.00000000
1459.07000000,0.00000000,0.00000000
1459.60000000,-0.00000727,0.00004995
1460.16000000,0.00000000,0.00000000
1460.73000000,0.00000000,0.00000000
1461.30000000,-0.00000727,0.00004995
1461.88000000,0.00000727,0.00004995
1462.88000000,-0.00001287,0.00004999
1463.45000000,-0.00002015,0.00007070
1464.03000000,0.00003290,0.00011180
1464.56000000,0.00003898,0.00049494
1465.07000000,-0.00001276,0.00004999
1465.61000000,0.00000000,0.00000000
1466.23000000,0.00001884,0.00049996
1466.74000000,-0.00003898,0.00049494
1467.39000000,0.00000000,0.00000000
1467.91000000,0.00003898,0.00049494
1468.48000000,-0.00003898,0.00049494
1469.05000000,-0.00003898,0.00049494
1469.66000000,0.00000000,0.00000000
1470.21000000,0.00001287,0.00004999
1470.74000000,0.00002015,0.00007070
1471.31000000,0.00000727,0.00004995
1471.87000000,0.00003159,0.00053155
1472.47000000,0.00001884,0.00049996
1473.01000000,-0.00005174,0.00053156
1473.61000000,-0.00002611,0.00046098
1474.14000000,0.00001287,0.00004999
1475.11000000,0.00000727,0.00004995
1475.66000000,0.00000727,0.00004995
1476.32000000,0.00000000,0.00000000
1476.84000000,-0.00000727,0.00004995
1477.43000000,0.00000000,0.00000000
1478.01000000,0.00000727,0.00004995
1478.59000000,0.00000000,0.00000000
1479.11000000,0.00001884,0.00049996
1479.68000000,0.00000000,0.00000000
1480.25000000,-0.00002611,0.00046098
1480.89000000,0.00001884,0.00049996
1481.40000000,-0.00001287,0.00004999
1482.03000000,-0.00003898,0.00049494
1482.57000000,0.00000000,0.00000000
1483.10000000,0.00000000,0.00000000
1483.72000000,0.00002015,0.00007070
1484.25000000,0.00001287,0.00004999
1484.87000000,0.00001884,0.00049996
1485.39000000,-0.00001287,0.00004999
1486.03000000,-0.00003898,0.00049494
1486.54000000,0.00000000,0.00000000
1487.42000000,0.00000000,0.00000000
1487.96000000,0.00000000,0.00000000
1488.46000000,0.00000000,0.00000000
1489.01000000,0.00000000,0.00000000
1489.62000000,0.00000000,0.00000000
1490.14000000,0.00000000,0.00000000
1490.72000000,0.00000000,0.00000000
1491.23000000,0.00000000,0.00000000
1491.76000000,0.00000000,0.00000000
1492.39000000,0.00000000,0.00000000
1492.91000000,0.00000000,0.00000000
1493.47000000,-0.00000727,0.00005000
1494.07000000,0.00000000,0.00000000
1494.62000000,0.00000727,0.00005000
1495.22000000,0.00000000,0.00000000
1495.75000000,0.00000000,0.00000000
1496.37000000,-0.00002015,0.00007070
1496.89000000,0.00000000,0.00000000
1497.46000000,0.00002015,0.00007070
1498.06000000,0.00000000,0.00000000
1498.65000000,0.00000000,0.00000000
1499.73000000,0.00001884,0.00049996
1500.30000000,0.00000000,0.00000000
1500.86000000,0.00000000,0.00000000
1501.42000000,0.00000000,0.00000000
1502.03000000,0.00001287,0.00005008
1502.56000000,-0.00002015,0.00007070
1503.09000000,-0.00110686,0.00912051
1503.61000000,0.01036608,0.05359720
1504.18000000,0.01164162,0.06276212
1504.76000000,-0.00600863,0.03126211
1505.32000000,-0.00652242,0.04435345
1505.91000000,-0.00189912,0.00847718
1506.47000000,0.00711310,0.03970986
1507.07000000,0.01370275,0.06882935
1507.67000000,-0.00888991,0.07750061
1508.26000000,-0.02318656,0.11115671
1508.79000000,-0.02940989,0.14754730
1509.36000000,-0.04318511,0.19679259
1509.87000000,-0.05258012,0.22835475
1510.40000000,-0.07724655,0.32796961
1511.03000000,-0.15993011,0.53497642
1512.07000000,-0.19453776,0.52587485
1512.62000000,-0.15725476,0.33275661
1513.12000000,-0.18176031,0.33327442
1513.66000000,-0.22621650,0.37115413
1514.27000000,-0.24197900,0.36978519
