1547534810532464981,0.02953535509
1547534841534725904,0.02905679757
1547534957543239116,0.6206017917
1547534996945981979,1.326384109
1547535011747211933,1.893475436
1547535028348315954,2.392134337
1547535057550441980,1.811371043
1547535073151559114,1.460957815
1547535093353023052,0.9643618257
1547535111154514074,0.4994308415
1547535144756776094,0.9481911479
1547535164158288955,1.246535472
1547535182559535026,1.648163866
1547535225162666082,1.540735629
1547535250164417982,1.286368907
1547535280766601085,1.077091503
1547535314769035100,1.254279663
1547535335970649957,1.423263733
1547535387574317932,1.489575946
1547535414376252889,1.302495841
