1479493062.9352248,-49.13,4.054,-6.512
1479493062.9741054,-49.117,4.072,-6.502
1479493063.0749452,-49.129,4.057,-6.503
1479493063.1604855,-49.145,4.058,-6.559
1479493063.265797,-49.138,4.056,-6.559
1479493063.3901742,-49.132,4.056,-6.504
1479493063.470756,-49.147,4.054,-6.535
1479493063.7002723,-49.146,4.05,-6.561
1479493063.7103672,-49.133,4.055,-6.505
1479493063.7630544,-49.119,4.041,-6.543
1479493063.8657267,-49.147,4.053,-6.562
1479493063.9740627,-49.125,4.053,-6.514
1479493064.0794997,-49.145,4.054,-6.569
1479493064.1638916,-49.142,4.049,-6.557
1479493064.2627945,-49.141,4.046,-6.549
1479493064.364222,-49.146,4.047,-6.554
1479493064.4827533,-49.149,4.06,-6.562
1479493064.564267,-49.132,4.057,-6.51
1479493064.6684012,-49.131,4.053,-6.497
1479493064.7610564,-49.149,4.06,-6.563
1479493064.8589938,-49.138,4.06,-6.505
1479493064.9606566,-49.149,4.051,-6.554
1479493065.153769,-49.154,4.051,-6.556
1479493065.2274044,-49.146,4.046,-6.552
1479493065.2611911,-49.121,4.063,-6.498
1479493065.3879554,-49.144,4.054,-6.569
1479493065.5835495,-49.145,4.049,-6.552
1479493065.5835588,-49.144,4.06,-6.557
1479493065.6651695,-49.113,4.066,-6.505
1479493065.7596207,-49.134,4.059,-6.511
1479493065.8587182,-49.133,4.061,-6.51
1479493065.9625545,-49.134,4.06,-6.514
1479493066.068474,-49.134,4.05,-6.505
1479493066.1658041,-49.147,4.056,-6.56
1479493066.261755,-49.146,4.053,-6.552
1479493066.3758075,-49.147,4.059,-6.565
1479493066.4665108,-49.147,4.053,-6.554
1479493066.558759,-49.118,4.062,-6.499
1479493066.6702967,-49.117,4.056,-6.491
1479493066.7589753,-49.143,4.055,-6.536
1479493066.863768,-49.115,4.044,-6.536
1479493067.0624733,-49.126,4.053,-6.511
1479493067.0778599,-49.128,4.055,-6.504
1479493067.1589656,-49.131,4.053,-6.499
1479493067.2626834,-49.134,4.055,-6.51
1479493067.3855119,-49.128,4.057,-6.505
1479493067.460078,-49.149,4.057,-6.556
1479493067.5603104,-49.129,4.062,-6.507
1479493067.6623127,-49.133,4.052,-6.509
1479493067.764184,-49.132,4.055,-6.509
1479493067.867209,-49.124,4.043,-6.533
1479493067.9613903,-49.125,4.06,-6.504
1479493068.059855,-49.143,4.05,-6.561
1479493068.1603327,-49.118,4.061,-6.494
1479493068.2587097,-49.14,4.048,-6.556
1479493068.3649726,-49.141,4.044,-6.564
1479493068.4598937,-49.133,4.052,-6.51
1479493068.5588899,-49.132,4.057,-6.51
1479493068.6599064,-49.117,4.066,-6.495
1479493068.7618952,-49.13,4.05,-6.506
1479493068.877114,-49.127,4.057,-6.503
1479493068.963696,-49.116,4.066,-6.502
1479493069.0638273,-49.131,4.05,-6.502
1479493069.1601934,-49.131,4.045,-6.501
1479493069.261221,-49.133,4.059,-6.51
1479493069.4585195,-49.128,4.048,-6.5
1479493069.4891489,-49.142,4.062,-6.589
1479493069.5591514,-49.129,4.053,-6.51
1479493069.6707106,-49.129,4.047,-6.494
1479493069.7690163,-49.129,4.057,-6.512
1479493069.8628953,-49.126,4.052,-6.503
1479493069.9581103,-49.131,4.049,-6.503
1479493070.0579727,-49.144,4.06,-6.571
1479493070.1586735,-49.137,4.047,-6.49
1479493070.2629411,-49.148,4.057,-6.559
1479493070.3637533,-49.135,4.05,-6.505
1479493070.6172411,-49.142,4.051,-6.485
1479493070.6427424,-49.148,4.052,-6.556
1479493070.6665347,-49.144,4.053,-6.502
1479493070.7681425,-49.142,4.044,-6.572
1479493070.8579576,-49.118,4.071,-6.539
1479493070.9746683,-49.14,4.042,-6.49
1479493071.058448,-49.139,4.045,-6.497
1479493071.16613,-49.135,4.043,-6.493
1479493071.3176877,-49.145,4.05,-6.56
1479493071.3899996,-49.133,4.045,-6.5
1479493071.4587903,-49.142,4.054,-6.548
1479493071.5614347,-49.148,4.055,-6.564
1479493071.6638513,-49.144,4.06,-6.559
1479493071.7585917,-49.113,4.078,-6.556
1479493071.8611953,-49.137,4.05,-6.498
1479493071.9736385,-49.135,4.045,-6.499
1479493072.064231,-49.118,4.086,-6.575
1479493072.1644928,-49.14,4.048,-6.492
1479493072.2614741,-49.125,4.037,-6.518
1479493072.3786511,-49.112,4.079,-6.561
1479493072.4626424,-49.129,4.048,-6.515
1479493072.622377,-49.128,4.041,-6.5
1479493072.6658547,-49.137,4.044,-6.489
1479493072.7634637,-49.136,4.047,-6.492
1479493072.8622787,-49.119,4.075,-6.555
1479493072.9650497,-49.136,4.046,-6.481
1479493073.0614789,-49.152,4.045,-6.547
1479493073.1640825,-49.139,4.041,-6.493
1479493073.436028,-49.139,4.042,-6.492
1479493073.4495246,-49.134,4.048,-6.497
1479493073.4862685,-49.14,4.057,-6.561
1479493073.5626543,-49.139,4.05,-6.547
1479493073.666178,-49.139,4.048,-6.502
1479493073.7621992,-49.129,4.048,-6.498
1479493073.861865,-49.146,4.051,-6.563
1479493073.960632,-49.125,4.07,-6.519
1479493074.0602992,-49.118,4.042,-6.541
1479493074.1588573,-49.134,4.056,-6.51
1479493074.260607,-49.133,4.046,-6.493
1479493074.377376,-49.133,4.056,-6.51
1479493074.4590452,-49.136,4.057,-6.505
1479493074.5619144,-49.14,4.047,-6.555
1479493074.65879,-49.119,4.063,-6.498
1479493074.7598352,-49.136,4.06,-6.511
1479493074.8609576,-49.134,4.06,-6.51
1479493074.9628503,-49.115,4.044,-6.534
1479493075.0593395,-49.127,4.058,-6.51
1479493075.1607718,-49.114,4.065,-6.497
1479493075.260602,-49.142,4.056,-6.582
1479493075.3861,-49.125,4.057,-6.498
1479493075.4615765,-49.118,4.065,-6.51
1479493075.559042,-49.136,4.059,-6.512
1479493075.725206,-49.134,4.058,-6.509
1479493075.773573,-49.143,4.056,-6.513
1479493075.8592181,-49.144,4.053,-6.556
1479493075.959589,-49.138,4.055,-6.501
1479493076.091156,-49.13,4.048,-6.509
1479493076.3935664,-49.143,4.062,-6.58
1479493076.401454,-49.134,4.057,-6.504
1479493076.4014704,-49.117,4.066,-6.496
1479493076.5525947,-49.14,4.055,-6.56
1479493076.6095839,-49.143,4.053,-6.552
1479493076.662779,-49.141,4.061,-6.568
1479493076.7596188,-49.119,4.048,-6.537
1479493076.8893971,-49.143,4.054,-6.566
1479493076.9587584,-49.116,4.047,-6.55
1479493077.0666685,-49.129,4.059,-6.517
1479493077.1618207,-49.126,4.055,-6.505
1479493077.2609315,-49.132,4.05,-6.512
1479493077.3822694,-49.126,4.058,-6.499
1479493077.6486852,-49.129,4.056,-6.505
1479493077.6613073,-49.142,4.05,-6.563
1479493077.691831,-49.137,4.059,-6.512
1479493077.7613869,-49.134,4.057,-6.509
1479493078.0572474,-49.133,4.057,-6.503
1479493078.0916617,-49.145,4.051,-6.554
1479493078.0916753,-49.135,4.057,-6.507
1479493078.1632905,-49.14,4.055,-6.556
1479493078.260294,-49.123,4.065,-6.512
1479493078.3637426,-49.12,4.063,-6.507
1479493078.460902,-49.132,4.062,-6.513
1479493078.5600867,-49.131,4.054,-6.501
1479493078.6603498,-49.133,4.055,-6.502
1479493078.758767,-49.117,4.063,-6.502
1479493078.859973,-49.127,4.057,-6.509
1479493078.9590034,-49.144,4.055,-6.555
1479493079.0611942,-49.134,4.061,-6.513
1479493079.1596832,-49.139,4.061,-6.514
1479493079.3268495,-49.122,4.063,-6.5
1479493079.3883624,-49.144,4.049,-6.535
1479493079.45993,-49.128,4.055,-6.507
1479493079.5626206,-49.127,4.059,-6.513
1479493079.7235613,-49.144,4.057,-6.568
1479493079.7748125,-49.14,4.054,-6.564
1479493079.8628824,-49.121,4.04,-6.537
1479493079.9678164,-49.146,4.057,-6.563
1479493080.0595288,-49.132,4.054,-6.504
1479493080.1625066,-49.118,4.066,-6.495
1479493080.454112,-49.129,4.055,-6.502
1479493080.4751215,-49.12,4.062,-6.497
1479493080.4751515,-49.148,4.051,-6.563
1479493080.5620046,-49.139,4.051,-6.556
1479493080.6615875,-49.123,4.053,-6.495
1479493080.7613678,-49.125,4.049,-6.5
1479493081.1207213,-49.142,4.05,-6.559
1479493081.1291242,-49.127,4.053,-6.507
1479493081.1291368,-49.125,4.051,-6.498
1479493081.177919,-49.126,4.051,-6.497
1479493081.2649171,-49.129,4.066,-6.499
1479493081.391355,-49.131,4.06,-6.515
1479493081.4597657,-49.13,4.049,-6.512
1479493081.5600986,-49.137,4.058,-6.5
1479493081.6681564,-49.121,4.064,-6.497
1479493081.7629101,-49.121,4.061,-6.508
1479493081.8707001,-49.13,4.051,-6.507
1479493081.9715304,-49.136,4.056,-6.511
1479493082.0614347,-49.134,4.05,-6.51
1479493082.1606197,-49.127,4.067,-6.507
1479493082.3764157,-49.135,4.05,-6.496
1479493082.3953524,-49.122,4.054,-6.497
1479493082.46517,-49.14,4.044,-6.548
1479493082.5655737,-49.121,4.065,-6.492
1479493082.6697264,-49.15,4.059,-6.562
1479493082.7595563,-49.14,4.048,-6.554
1479493082.861736,-49.148,4.049,-6.555
1479493082.9626129,-49.123,4.06,-6.499
1479493083.065015,-49.148,4.054,-6.56
1479493083.1584847,-49.145,4.052,-6.559
1479493083.2597356,-49.145,4.053,-6.575
1479493083.5965867,-49.129,4.051,-6.506
1479493083.606053,-49.13,4.048,-6.513
1479493083.60606,-49.139,4.043,-6.556
1479493083.6638653,-49.127,4.049,-6.505
1479493083.7715585,-49.137,4.052,-6.502
1479493083.859663,-49.13,4.054,-6.514
1479493083.9585202,-49.124,4.063,-6.503
1479493084.0585818,-49.128,4.05,-6.51
1479493084.1591015,-49.136,4.056,-6.508
1479493084.2584643,-49.12,4.055,-6.484
1479493084.3656595,-49.132,4.056,-6.502
1479493084.4612448,-49.134,4.055,-6.502
1479493084.5596561,-49.12,4.062,-6.5
1479493084.6629148,-49.134,4.059,-6.507
1479493084.7591782,-49.147,4.052,-6.559
1479493084.858834,-49.119,4.046,-6.542
1479493084.9583635,-49.14,4.048,-6.516
1479493085.0628643,-49.136,4.046,-6.552
1479493085.159166,-49.143,4.052,-6.562
1479493085.2586222,-49.129,4.05,-6.513
1479493085.3888922,-49.129,4.055,-6.504
1479493085.4589539,-49.129,4.055,-6.5
1479493085.5585043,-49.121,4.069,-6.507
1479493085.6592083,-49.133,4.056,-6.51
1479493085.7597544,-49.133,4.05,-6.505
1479493085.8597286,-49.129,4.054,-6.508
1479493085.9628117,-49.149,4.05,-6.573
1479493086.0947597,-49.139,4.054,-6.51
1479493086.1800125,-49.131,4.048,-6.496
1479493086.2608228,-49.12,4.053,-6.484
1479493086.3632948,-49.13,4.055,-6.515
1479493086.4602127,-49.133,4.049,-6.504
1479493086.5591385,-49.134,4.06,-6.524
1479493086.6588533,-49.133,4.053,-6.51
1479493086.762252,-49.123,4.067,-6.521
1479493086.8647547,-49.144,4.055,-6.568
1479493086.9618957,-49.126,4.059,-6.492
1479493087.0603316,-49.148,4.042,-6.546
1479493087.1601384,-49.122,4.061,-6.509
1479493087.267153,-49.116,4.048,-6.551
1479493087.3934553,-49.119,4.056,-6.485
1479493087.4664154,-49.138,4.048,-6.507
1479493087.5613093,-49.152,4.054,-6.562
1479493087.6799068,-49.134,4.046,-6.494
1479493087.7612987,-49.136,4.046,-6.5
1479493087.8629992,-49.147,4.051,-6.546
1479493087.9600363,-49.121,4.066,-6.503
1479493088.0587828,-49.15,4.057,-6.551
1479493088.1594005,-49.149,4.046,-6.535
1479493088.260181,-49.139,4.055,-6.51
1479493088.3640711,-49.13,4.046,-6.503
1479493088.5524447,-49.152,4.051,-6.558
1479493088.6086304,-49.134,4.047,-6.5
1479493088.6605937,-49.147,4.057,-6.573
1479493088.760562,-49.143,4.053,-6.502
1479493088.876287,-49.131,4.058,-6.512
1479493088.9586658,-49.154,4.058,-6.556
1479493089.0585735,-49.156,4.06,-6.559
1479493089.1602588,-49.153,4.062,-6.571
1479493089.2677712,-49.155,4.061,-6.562
1479493089.3906007,-49.145,4.051,-6.499
1479493089.4656928,-49.15,4.059,-6.566
1479493089.5604272,-49.137,4.043,-6.491
1479493089.661299,-49.144,4.054,-6.554
1479493089.7593567,-49.124,4.085,-6.554
1479493089.857847,-49.144,4.046,-6.498
1479493089.9585028,-49.14,4.044,-6.488
1479493090.0590231,-49.143,4.049,-6.497
1479493090.1610408,-49.14,4.05,-6.498
1479493090.3923607,-49.141,4.052,-6.499
1479493090.4069731,-49.119,4.082,-6.55
1479493090.4723165,-49.145,4.048,-6.487
1479493090.5608585,-49.14,4.042,-6.497
1479493090.6614275,-49.117,4.079,-6.567
1479493090.7615159,-49.143,4.043,-6.49
1479493090.8627267,-49.146,4.04,-6.493
1479493090.9643905,-49.137,4.043,-6.5
1479493091.060918,-49.14,4.043,-6.498
1479493091.1591504,-49.151,4.064,-6.57
1479493091.2616842,-49.123,4.089,-6.566
1479493091.3840957,-49.151,4.06,-6.567
1479493091.4600174,-49.15,4.049,-6.548
1479493091.5621183,-49.154,4.057,-6.551
1479493091.6622162,-49.12,4.073,-6.542
1479493091.7680192,-49.142,4.05,-6.504
1479493091.8609734,-49.12,4.09,-6.578
1479493091.9584858,-49.147,4.069,-6.556
1479493092.0599353,-49.117,4.082,-6.552
1479493092.165734,-49.15,4.059,-6.565
1479493092.2621043,-49.142,4.044,-6.494
1479493092.363217,-49.144,4.042,-6.499
1479493092.4606476,-49.147,4.052,-6.572
1479493092.56356,-49.14,4.046,-6.488
1479493092.665044,-49.12,4.078,-6.55
1479493092.7607143,-49.123,4.078,-6.56
1479493092.8616707,-49.156,4.049,-6.563
1479493092.9641633,-49.149,4.053,-6.551
1479493093.058172,-49.142,4.046,-6.485
1479493093.1603627,-49.137,4.044,-6.492
1479493093.2613394,-49.14,4.049,-6.5
1479493093.3813064,-49.149,4.052,-6.554
1479493093.473165,-49.14,4.05,-6.501
1479493093.563441,-49.152,4.063,-6.558
1479493093.6612973,-49.139,4.04,-6.48
1479493093.7613394,-49.123,4.088,-6.564
1479493093.85942,-49.156,4.061,-6.567
1479493093.9660025,-49.154,4.05,-6.554
1479493094.0617058,-49.139,4.052,-6.508
1479493094.1598551,-49.145,4.061,-6.585
1479493094.2575772,-49.138,4.063,-6.58
1479493094.3639908,-49.148,4.065,-6.581
1479493094.4585764,-49.126,4.066,-6.512
1479493094.5577257,-49.15,4.056,-6.557
1479493094.658096,-49.138,4.054,-6.503
1479493094.758665,-49.149,4.071,-6.592
1479493094.8598256,-49.134,4.061,-6.515
1479493094.9601383,-49.138,4.06,-6.511
1479493095.059531,-49.152,4.068,-6.595
1479493095.1606717,-49.15,4.058,-6.567
1479493095.2585635,-49.145,4.056,-6.568
1479493095.4450407,-49.15,4.062,-6.572
1479493095.4855301,-49.123,4.07,-6.522
1479493095.5651066,-49.133,4.048,-6.513
1479493095.658656,-49.148,4.069,-6.591
1479493095.7588427,-49.122,4.07,-6.525
1479493095.8614547,-49.128,4.052,-6.5
1479493095.961337,-49.126,4.074,-6.536
1479493096.058141,-49.125,4.077,-6.536
1479493096.1606195,-49.126,4.074,-6.535
1479493096.2744699,-49.145,4.057,-6.571
1479493096.3631358,-49.122,4.073,-6.525
1479493096.4638171,-49.125,4.053,-6.516
1479493096.5627215,-49.13,4.051,-6.504
1479493096.662455,-49.146,4.055,-6.563
1479493096.7630308,-49.128,4.047,-6.505
