1479493063.1467857,1.2845706275564974,1.1460344015136013,-0.8603158752784744
1479493063.1965973,1.2845706276830386,1.146034401366749,-0.8603953385728456
1479493063.2140439,1.2845706278239168,1.146034401203232,-0.8604729507226054
1479493063.2483885,1.2845706278239168,1.146034401203232,-0.8604729507226054
1479493063.3160484,1.2845706280126117,1.1460344009841799,-0.8604964660639615
1479493063.359951,1.2845706282243277,1.1460344007383916,-0.8605201651509023
1479493063.369833,1.2845706282243277,1.1460344007383916,-0.8605201651509023
1479493063.41208,1.2845706273170368,1.146034401791276,-0.8605086741424246
1479493063.4442532,1.2845706273170368,1.146034401791276,-0.8605086741424246
1479493063.487687,1.2845706273482227,1.1460344017550705,-0.8605248426552815
1479493063.512594,1.284570627399076,1.1460344016960298,-0.8605312796210537
1479493063.5223413,1.284570627399076,1.1460344016960298,-0.8605312796210537
1479493063.5792696,1.284570627507855,1.146034401569736,-0.8605001395362112
1479493063.608086,1.284570627566519,1.1460344015016306,-0.8605022944013069
1479493063.632461,1.284570627566519,1.1460344015016306,-0.8605022944013069
1479493063.6584315,1.284570627678753,1.1460344013713328,-0.8605094992933681
1479493063.688316,1.2845706273240616,1.1460344017830364,-0.8605094992500909
1479493063.7448251,1.2845706273326256,1.1460344017730935,-0.8605478198907084
1479493063.7651165,1.2845706273585555,1.1460344017429878,-0.8605950371418967
1479493063.778176,1.2845706273585555,1.1460344017429878,-0.8605950371418967
1479493063.9358547,1.284570627335886,1.1460344017692856,-0.8606088848035854
1479493063.9526334,1.284570627359646,1.1460344017416955,-0.8606725984392725
1479493063.9606905,1.284570627359646,1.1460344017416955,-0.8606725984392725
1479493063.960706,1.2845706273388695,1.146034401765799,-0.8607334853058767
1479493063.9726052,1.2845706273388695,1.146034401765799,-0.8607334853058767
1479493064.0244122,1.2845706273617374,1.1460344017392379,-0.8607130559238055
1479493064.0643444,1.2845706273984396,1.1460344016966106,-0.8606999655996298
1479493064.1174014,1.2845706273984396,1.1460344016966106,-0.8606999655996298
1479493064.15724,1.2845706274507176,1.1460344016358945,-0.8607495765227651
1479493064.164665,1.2845706275181499,1.14603440155757,-0.8608164733742993
1479493064.2347856,1.2845706275181499,1.14603440155757,-0.8608164733742993
1479493064.2722938,1.284570627345167,1.1460344017584345,-0.8607848503345489
1479493064.2987072,1.2845706273637387,1.1460344017368613,-0.8608335944339937
1479493064.3687963,1.2845706273637387,1.1460344017368613,-0.8608335944339937
1479493064.3960752,1.2845706273955817,1.1460344016998687,-0.8608630594383828
1479493064.4132261,1.2845706273422288,1.1460344017618225,-0.860863059498575
1479493064.4454482,1.284570627347813,1.1460344017553346,-0.8608105363703487
1479493064.4454694,1.2845706273446866,1.1460344017589563,-0.8608252799822916
1479493064.479441,1.2845706273410562,1.146034401763168,-0.8608259289614463
1479493064.5012784,1.2845706273440638,1.1460344017596742,-0.8608445135709326
1479493064.5670452,1.2845706273426776,1.146034401761278,-0.86092566341852
1479493064.5688143,1.2845706273426776,1.146034401761278,-0.86092566341852
1479493064.6541169,1.2845706273399191,1.1460344017644728,-0.860943688745103
1479493064.6879332,1.2845706273399191,1.1460344017644728,-0.860943688745103
1479493064.753055,1.2845706273391906,1.1460344017653128,-0.8610053120695631
1479493064.7530973,1.284570627338355,1.1460344017662776,-0.8610226877148546
1479493064.8052096,1.284570627338355,1.1460344017662776,-0.8610226877148546
1479493064.8500297,1.284570627337285,1.1460344017675153,-0.861072070905723
1479493064.850042,1.2845706273363058,1.1460344017686475,-0.8611160628206217
1479493064.9002488,1.2845706273363058,1.1460344017686475,-0.8611160628206217
1479493064.9414504,1.2845706273353772,1.1460344017697208,-0.8611368219711585
1479493064.9414794,1.2845706273353772,1.1460344017697208,-0.8611368219711585
1479493065.0181737,1.28457062733423,1.146034401771048,-0.8611338283282598
1479493065.0441375,1.284570627333391,1.1460344017720183,-0.8611731159821092
1479493065.0570493,1.2845706273314306,1.146034401774293,-0.8611934962940502
1479493065.118458,1.2845706273331645,1.146034401772277,-0.8612357489704054
1479493065.1184943,1.2845706273420667,1.1460344017619266,-0.8613370529023796
1479493065.1185071,1.2845706273322886,1.1460344017732862,-0.8613370528156449
1479493065.189488,1.284570627336014,1.1460344017689539,-0.8614037582059514
1479493065.193029,1.284570627333394,1.1460344017719915,-0.8614281593835887
1479493065.2376187,1.284570627333394,1.1460344017719915,-0.8614281593835887
1479493065.2903955,1.2845706273389612,1.146034401765516,-0.861474912797923
1479493065.2904165,1.2845706273333928,1.1460344017719857,-0.8614749127631197
1479493065.3924642,1.2845706273340638,1.1460344017712025,-0.8614955109310798
1479493065.4119122,1.2845706273401827,1.1460344017640847,-0.8615040736499293
1479493065.4171865,1.284570627333207,1.1460344017721917,-0.8615040735266445
1479493065.4564786,1.2845706273339348,1.146034401771343,-0.8615923111597115
1479493065.4565127,1.284570627335718,1.1460344017692652,-0.8617343767565956
1479493065.4798918,1.2845706273334554,1.1460344017718926,-0.861734376747173
1479493065.5427482,1.2845706273359916,1.1460344017689408,-0.861741080809722
1479493065.5558732,1.2845706273339765,1.1460344017712811,-0.8617410807788143
1479493065.636975,1.2845706273367612,1.1460344017680404,-0.8617686747244475
1479493065.6858606,1.2845706273373567,1.1460344017673423,-0.8617709234264506
1479493065.6997385,1.2845706273373567,1.1460344017673423,-0.8617709234264506
1479493065.7558506,1.2845706273361748,1.1460344017687119,-0.8618314544169574
1479493065.7558863,1.2845706273365556,1.146034401768265,-0.8619163176674131
1479493065.7812865,1.2845706273348385,1.1460344017702602,-0.8619198745789024
1479493065.8311458,1.2845706273350064,1.1460344017700623,-0.861988438603619
1479493065.8726192,1.2845706273350064,1.1460344017700623,-0.861988438603619
1479493065.8726895,1.284570627339559,1.146034401764761,-0.8620059935487109
1479493065.933162,1.2845706273369646,1.1460344017677753,-0.8619823777829428
1479493065.9980984,1.2845706273369646,1.1460344017677753,-0.8619823777829428
1479493065.9981358,1.2845706273355022,1.1460344017694704,-0.8619602933997128
1479493066.0382936,1.2845706273357014,1.1460344017692368,-0.8619443654520363
1479493066.0645478,1.2845706273357014,1.1460344017692368,-0.8619443654520363
1479493066.0645647,1.2845706273366406,1.146034401768141,-0.8620190619770298
1479493066.1097624,1.2845706273351614,1.1460344017698603,-0.8620190619901519
1479493066.1581852,1.2845706273371522,1.146034401767542,-0.862009396046929
1479493066.1582022,1.2845706273376396,1.146034401766971,-0.861992112615309
